id,Target
85777,Dropped
85778,Graduate
85779,Graduate
85780,Graduate
85781,Dropped
85782,Graduate
85783,Dropped
85784,Dropped
85785,Graduate
85786,Dropped
85787,Graduate
85788,Graduate
85789,Dropped
85790,Graduate
85791,Enrolled
85792,Dropped
85793,Graduate
85794,Graduate
85795,Graduate
85796,Graduate
85797,Graduate
85798,Enrolled
85799,Dropped
85800,Graduate
85801,Graduate
85802,Dropped
85803,Dropped
85804,Dropped
85805,Enrolled
85806,Enrolled
85807,Enrolled
85808,Graduate
85809,Dropped
85810,Dropped
85811,Graduate
85812,Graduate
85813,Dropped
85814,Graduate
85815,Graduate
85816,Dropped
85817,Graduate
85818,Graduate
85819,Dropped
85820,Graduate
85821,Enrolled
85822,Graduate
85823,Graduate
85824,Dropped
85825,Enrolled
85826,Graduate
85827,Enrolled
85828,Dropped
85829,Graduate
85830,Graduate
85831,Graduate
85832,Graduate
85833,Graduate
85834,Dropped
85835,Graduate
85836,Dropped
85837,Dropped
85838,Dropped
85839,Dropped
85840,Dropped
85841,Dropped
85842,Graduate
85843,Graduate
85844,Graduate
85845,Enrolled
85846,Dropped
85847,Graduate
85848,Graduate
85849,Graduate
85850,Graduate
85851,Enrolled
85852,Graduate
85853,Dropped
85854,Graduate
85855,Dropped
85856,Graduate
85857,Graduate
85858,Graduate
85859,Dropped
85860,Graduate
85861,Graduate
85862,Dropped
85863,Graduate
85864,Graduate
85865,Graduate
85866,Dropped
85867,Enrolled
85868,Graduate
85869,Graduate
85870,Dropped
85871,Graduate
85872,Dropped
85873,Enrolled
85874,Enrolled
85875,Graduate
85876,Dropped
85877,Dropped
85878,Enrolled
85879,Dropped
85880,Dropped
85881,Dropped
85882,Graduate
85883,Graduate
85884,Enrolled
85885,Graduate
85886,Enrolled
85887,Graduate
85888,Graduate
85889,Dropped
85890,Graduate
85891,Enrolled
85892,Graduate
85893,Graduate
85894,Enrolled
85895,Dropped
85896,Dropped
85897,Dropped
85898,Dropped
85899,Dropped
85900,Dropped
85901,Enrolled
85902,Graduate
85903,Enrolled
85904,Enrolled
85905,Enrolled
85906,Graduate
85907,Enrolled
85908,Dropped
85909,Graduate
85910,Graduate
85911,Graduate
85912,Enrolled
85913,Graduate
85914,Dropped
85915,Graduate
85916,Dropped
85917,Graduate
85918,Graduate
85919,Graduate
85920,Dropped
85921,Graduate
85922,Enrolled
85923,Enrolled
85924,Enrolled
85925,Dropped
85926,Graduate
85927,Enrolled
85928,Dropped
85929,Graduate
85930,Graduate
85931,Enrolled
85932,Enrolled
85933,Dropped
85934,Dropped
85935,Dropped
85936,Graduate
85937,Graduate
85938,Dropped
85939,Enrolled
85940,Graduate
85941,Graduate
85942,Graduate
85943,Dropped
85944,Graduate
85945,Graduate
85946,Graduate
85947,Graduate
85948,Graduate
85949,Graduate
85950,Dropped
85951,Graduate
85952,Dropped
85953,Enrolled
85954,Graduate
85955,Graduate
85956,Graduate
85957,Graduate
85958,Dropped
85959,Graduate
85960,Graduate
85961,Dropped
85962,Dropped
85963,Graduate
85964,Dropped
85965,Graduate
85966,Dropped
85967,Graduate
85968,Graduate
85969,Enrolled
85970,Graduate
85971,Graduate
85972,Dropped
85973,Dropped
85974,Dropped
85975,Dropped
85976,Enrolled
85977,Graduate
85978,Graduate
85979,Dropped
85980,Graduate
85981,Dropped
85982,Graduate
85983,Graduate
85984,Graduate
85985,Enrolled
85986,Dropped
85987,Graduate
85988,Graduate
85989,Dropped
85990,Enrolled
85991,Graduate
85992,Graduate
85993,Graduate
85994,Dropped
85995,Graduate
85996,Dropped
85997,Graduate
85998,Graduate
85999,Dropped
86000,Graduate
86001,Dropped
86002,Dropped
86003,Dropped
86004,Enrolled
86005,Dropped
86006,Dropped
86007,Dropped
86008,Graduate
86009,Enrolled
86010,Graduate
86011,Graduate
86012,Graduate
86013,Dropped
86014,Enrolled
86015,Enrolled
86016,Graduate
86017,Graduate
86018,Graduate
86019,Dropped
86020,Dropped
86021,Graduate
86022,Graduate
86023,Enrolled
86024,Graduate
86025,Graduate
86026,Graduate
86027,Enrolled
86028,Enrolled
86029,Enrolled
86030,Graduate
86031,Graduate
86032,Dropped
86033,Enrolled
86034,Graduate
86035,Dropped
86036,Graduate
86037,Graduate
86038,Graduate
86039,Graduate
86040,Graduate
86041,Graduate
86042,Graduate
86043,Dropped
86044,Graduate
86045,Graduate
86046,Enrolled
86047,Dropped
86048,Dropped
86049,Dropped
86050,Dropped
86051,Graduate
86052,Dropped
86053,Dropped
86054,Graduate
86055,Enrolled
86056,Graduate
86057,Enrolled
86058,Enrolled
86059,Graduate
86060,Graduate
86061,Dropped
86062,Dropped
86063,Graduate
86064,Dropped
86065,Enrolled
86066,Graduate
86067,Dropped
86068,Dropped
86069,Dropped
86070,Dropped
86071,Graduate
86072,Dropped
86073,Enrolled
86074,Dropped
86075,Dropped
86076,Graduate
86077,Dropped
86078,Enrolled
86079,Enrolled
86080,Dropped
86081,Graduate
86082,Graduate
86083,Enrolled
86084,Graduate
86085,Dropped
86086,Graduate
86087,Enrolled
86088,Dropped
86089,Graduate
86090,Enrolled
86091,Graduate
86092,Graduate
86093,Graduate
86094,Graduate
86095,Graduate
86096,Dropped
86097,Dropped
86098,Graduate
86099,Dropped
86100,Dropped
86101,Graduate
86102,Enrolled
86103,Enrolled
86104,Enrolled
86105,Dropped
86106,Dropped
86107,Graduate
86108,Enrolled
86109,Dropped
86110,Dropped
86111,Graduate
86112,Dropped
86113,Dropped
86114,Graduate
86115,Dropped
86116,Dropped
86117,Graduate
86118,Graduate
86119,Enrolled
86120,Enrolled
86121,Graduate
86122,Graduate
86123,Enrolled
86124,Dropped
86125,Dropped
86126,Enrolled
86127,Dropped
86128,Graduate
86129,Dropped
86130,Graduate
86131,Dropped
86132,Graduate
86133,Dropped
86134,Dropped
86135,Enrolled
86136,Graduate
86137,Dropped
86138,Dropped
86139,Dropped
86140,Graduate
86141,Graduate
86142,Enrolled
86143,Enrolled
86144,Graduate
86145,Enrolled
86146,Graduate
86147,Dropped
86148,Graduate
86149,Graduate
86150,Dropped
86151,Graduate
86152,Graduate
86153,Dropped
86154,Graduate
86155,Dropped
86156,Dropped
86157,Dropped
86158,Graduate
86159,Graduate
86160,Graduate
86161,Graduate
86162,Graduate
86163,Graduate
86164,Graduate
86165,Enrolled
86166,Dropped
86167,Graduate
86168,Graduate
86169,Graduate
86170,Graduate
86171,Dropped
86172,Graduate
86173,Graduate
86174,Enrolled
86175,Enrolled
86176,Dropped
86177,Dropped
86178,Dropped
86179,Dropped
86180,Dropped
86181,Graduate
86182,Graduate
86183,Dropped
86184,Dropped
86185,Graduate
86186,Graduate
86187,Enrolled
86188,Dropped
86189,Graduate
86190,Dropped
86191,Dropped
86192,Enrolled
86193,Dropped
86194,Dropped
86195,Dropped
86196,Dropped
86197,Enrolled
86198,Dropped
86199,Dropped
86200,Graduate
86201,Dropped
86202,Enrolled
86203,Dropped
86204,Graduate
86205,Dropped
86206,Dropped
86207,Graduate
86208,Dropped
86209,Dropped
86210,Dropped
86211,Dropped
86212,Graduate
86213,Dropped
86214,Enrolled
86215,Graduate
86216,Graduate
86217,Graduate
86218,Dropped
86219,Enrolled
86220,Dropped
86221,Graduate
86222,Graduate
86223,Enrolled
86224,Dropped
86225,Graduate
86226,Graduate
86227,Graduate
86228,Dropped
86229,Graduate
86230,Graduate
86231,Graduate
86232,Dropped
86233,Graduate
86234,Dropped
86235,Graduate
86236,Graduate
86237,Enrolled
86238,Dropped
86239,Dropped
86240,Enrolled
86241,Graduate
86242,Dropped
86243,Dropped
86244,Graduate
86245,Enrolled
86246,Dropped
86247,Enrolled
86248,Graduate
86249,Enrolled
86250,Dropped
86251,Enrolled
86252,Enrolled
86253,Graduate
86254,Dropped
86255,Enrolled
86256,Dropped
86257,Graduate
86258,Dropped
86259,Dropped
86260,Graduate
86261,Enrolled
86262,Dropped
86263,Dropped
86264,Dropped
86265,Graduate
86266,Enrolled
86267,Enrolled
86268,Dropped
86269,Graduate
86270,Graduate
86271,Graduate
86272,Dropped
86273,Graduate
86274,Dropped
86275,Graduate
86276,Dropped
86277,Enrolled
86278,Graduate
86279,Graduate
86280,Graduate
86281,Dropped
86282,Graduate
86283,Dropped
86284,Graduate
86285,Dropped
86286,Dropped
86287,Enrolled
86288,Enrolled
86289,Dropped
86290,Dropped
86291,Dropped
86292,Graduate
86293,Graduate
86294,Dropped
86295,Dropped
86296,Graduate
86297,Dropped
86298,Graduate
86299,Dropped
86300,Dropped
86301,Dropped
86302,Dropped
86303,Dropped
86304,Graduate
86305,Graduate
86306,Dropped
86307,Enrolled
86308,Graduate
86309,Graduate
86310,Graduate
86311,Graduate
86312,Enrolled
86313,Graduate
86314,Graduate
86315,Graduate
86316,Dropped
86317,Dropped
86318,Enrolled
86319,Graduate
86320,Graduate
86321,Enrolled
86322,Graduate
86323,Graduate
86324,Dropped
86325,Graduate
86326,Graduate
86327,Graduate
86328,Graduate
86329,Graduate
86330,Graduate
86331,Enrolled
86332,Dropped
86333,Graduate
86334,Dropped
86335,Enrolled
86336,Graduate
86337,Graduate
86338,Enrolled
86339,Graduate
86340,Enrolled
86341,Graduate
86342,Graduate
86343,Enrolled
86344,Enrolled
86345,Graduate
86346,Enrolled
86347,Graduate
86348,Graduate
86349,Dropped
86350,Enrolled
86351,Enrolled
86352,Dropped
86353,Dropped
86354,Graduate
86355,Graduate
86356,Dropped
86357,Graduate
86358,Enrolled
86359,Graduate
86360,Graduate
86361,Graduate
86362,Graduate
86363,Dropped
86364,Enrolled
86365,Graduate
86366,Dropped
86367,Graduate
86368,Graduate
86369,Graduate
86370,Enrolled
86371,Enrolled
86372,Enrolled
86373,Graduate
86374,Dropped
86375,Graduate
86376,Dropped
86377,Dropped
86378,Graduate
86379,Graduate
86380,Dropped
86381,Enrolled
86382,Graduate
86383,Dropped
86384,Graduate
86385,Dropped
86386,Graduate
86387,Dropped
86388,Dropped
86389,Graduate
86390,Graduate
86391,Enrolled
86392,Enrolled
86393,Graduate
86394,Dropped
86395,Graduate
86396,Graduate
86397,Graduate
86398,Graduate
86399,Graduate
86400,Graduate
86401,Graduate
86402,Dropped
86403,Dropped
86404,Dropped
86405,Graduate
86406,Dropped
86407,Graduate
86408,Graduate
86409,Graduate
86410,Graduate
86411,Graduate
86412,Dropped
86413,Dropped
86414,Dropped
86415,Dropped
86416,Dropped
86417,Enrolled
86418,Graduate
86419,Graduate
86420,Dropped
86421,Graduate
86422,Graduate
86423,Graduate
86424,Dropped
86425,Graduate
86426,Dropped
86427,Enrolled
86428,Enrolled
86429,Dropped
86430,Dropped
86431,Graduate
86432,Enrolled
86433,Dropped
86434,Graduate
86435,Graduate
86436,Dropped
86437,Graduate
86438,Graduate
86439,Graduate
86440,Dropped
86441,Graduate
86442,Dropped
86443,Graduate
86444,Dropped
86445,Graduate
86446,Dropped
86447,Graduate
86448,Enrolled
86449,Graduate
86450,Dropped
86451,Dropped
86452,Dropped
86453,Dropped
86454,Dropped
86455,Dropped
86456,Dropped
86457,Dropped
86458,Enrolled
86459,Dropped
86460,Dropped
86461,Graduate
86462,Graduate
86463,Dropped
86464,Dropped
86465,Dropped
86466,Graduate
86467,Graduate
86468,Dropped
86469,Dropped
86470,Dropped
86471,Graduate
86472,Graduate
86473,Dropped
86474,Dropped
86475,Graduate
86476,Graduate
86477,Dropped
86478,Graduate
86479,Dropped
86480,Enrolled
86481,Graduate
86482,Graduate
86483,Dropped
86484,Graduate
86485,Dropped
86486,Enrolled
86487,Graduate
86488,Dropped
86489,Enrolled
86490,Graduate
86491,Dropped
86492,Dropped
86493,Graduate
86494,Dropped
86495,Graduate
86496,Graduate
86497,Graduate
86498,Enrolled
86499,Graduate
86500,Graduate
86501,Dropped
86502,Graduate
86503,Graduate
86504,Enrolled
86505,Graduate
86506,Dropped
86507,Graduate
86508,Enrolled
86509,Graduate
86510,Enrolled
86511,Dropped
86512,Graduate
86513,Graduate
86514,Enrolled
86515,Graduate
86516,Graduate
86517,Graduate
86518,Graduate
86519,Graduate
86520,Dropped
86521,Dropped
86522,Enrolled
86523,Dropped
86524,Graduate
86525,Graduate
86526,Enrolled
86527,Graduate
86528,Dropped
86529,Dropped
86530,Graduate
86531,Enrolled
86532,Dropped
86533,Dropped
86534,Graduate
86535,Dropped
86536,Graduate
86537,Enrolled
86538,Graduate
86539,Enrolled
86540,Dropped
86541,Graduate
86542,Graduate
86543,Graduate
86544,Dropped
86545,Dropped
86546,Enrolled
86547,Graduate
86548,Graduate
86549,Enrolled
86550,Graduate
86551,Dropped
86552,Graduate
86553,Graduate
86554,Dropped
86555,Dropped
86556,Dropped
86557,Graduate
86558,Graduate
86559,Graduate
86560,Graduate
86561,Dropped
86562,Graduate
86563,Graduate
86564,Graduate
86565,Graduate
86566,Graduate
86567,Graduate
86568,Dropped
86569,Enrolled
86570,Graduate
86571,Dropped
86572,Graduate
86573,Dropped
86574,Graduate
86575,Graduate
86576,Enrolled
86577,Graduate
86578,Graduate
86579,Dropped
86580,Dropped
86581,Enrolled
86582,Graduate
86583,Dropped
86584,Dropped
86585,Graduate
86586,Graduate
86587,Graduate
86588,Dropped
86589,Graduate
86590,Dropped
86591,Graduate
86592,Graduate
86593,Graduate
86594,Dropped
86595,Dropped
86596,Graduate
86597,Graduate
86598,Dropped
86599,Dropped
86600,Graduate
86601,Dropped
86602,Graduate
86603,Graduate
86604,Enrolled
86605,Graduate
86606,Dropped
86607,Dropped
86608,Graduate
86609,Graduate
86610,Dropped
86611,Dropped
86612,Enrolled
86613,Enrolled
86614,Graduate
86615,Enrolled
86616,Enrolled
86617,Graduate
86618,Dropped
86619,Dropped
86620,Graduate
86621,Graduate
86622,Graduate
86623,Graduate
86624,Dropped
86625,Dropped
86626,Graduate
86627,Graduate
86628,Graduate
86629,Graduate
86630,Graduate
86631,Graduate
86632,Graduate
86633,Dropped
86634,Dropped
86635,Graduate
86636,Graduate
86637,Dropped
86638,Graduate
86639,Dropped
86640,Graduate
86641,Dropped
86642,Dropped
86643,Dropped
86644,Enrolled
86645,Dropped
86646,Dropped
86647,Graduate
86648,Enrolled
86649,Graduate
86650,Graduate
86651,Enrolled
86652,Enrolled
86653,Enrolled
86654,Graduate
86655,Enrolled
86656,Dropped
86657,Graduate
86658,Graduate
86659,Dropped
86660,Dropped
86661,Dropped
86662,Graduate
86663,Graduate
86664,Dropped
86665,Graduate
86666,Enrolled
86667,Graduate
86668,Dropped
86669,Graduate
86670,Dropped
86671,Graduate
86672,Graduate
86673,Graduate
86674,Enrolled
86675,Enrolled
86676,Graduate
86677,Dropped
86678,Dropped
86679,Graduate
86680,Enrolled
86681,Graduate
86682,Graduate
86683,Enrolled
86684,Graduate
86685,Dropped
86686,Dropped
86687,Dropped
86688,Dropped
86689,Enrolled
86690,Graduate
86691,Graduate
86692,Graduate
86693,Dropped
86694,Dropped
86695,Enrolled
86696,Dropped
86697,Enrolled
86698,Graduate
86699,Graduate
86700,Graduate
86701,Graduate
86702,Graduate
86703,Graduate
86704,Enrolled
86705,Dropped
86706,Graduate
86707,Graduate
86708,Graduate
86709,Enrolled
86710,Enrolled
86711,Graduate
86712,Dropped
86713,Graduate
86714,Dropped
86715,Graduate
86716,Dropped
86717,Graduate
86718,Dropped
86719,Enrolled
86720,Dropped
86721,Dropped
86722,Enrolled
86723,Graduate
86724,Dropped
86725,Dropped
86726,Dropped
86727,Dropped
86728,Graduate
86729,Graduate
86730,Graduate
86731,Graduate
86732,Dropped
86733,Dropped
86734,Enrolled
86735,Enrolled
86736,Graduate
86737,Graduate
86738,Graduate
86739,Graduate
86740,Dropped
86741,Enrolled
86742,Dropped
86743,Graduate
86744,Dropped
86745,Dropped
86746,Dropped
86747,Enrolled
86748,Enrolled
86749,Graduate
86750,Graduate
86751,Dropped
86752,Graduate
86753,Dropped
86754,Graduate
86755,Graduate
86756,Graduate
86757,Enrolled
86758,Dropped
86759,Dropped
86760,Graduate
86761,Graduate
86762,Dropped
86763,Dropped
86764,Dropped
86765,Dropped
86766,Enrolled
86767,Graduate
86768,Dropped
86769,Graduate
86770,Graduate
86771,Graduate
86772,Graduate
86773,Graduate
86774,Graduate
86775,Dropped
86776,Dropped
86777,Dropped
86778,Enrolled
86779,Dropped
86780,Graduate
86781,Graduate
86782,Graduate
86783,Dropped
86784,Graduate
86785,Dropped
86786,Enrolled
86787,Graduate
86788,Dropped
86789,Graduate
86790,Dropped
86791,Graduate
86792,Enrolled
86793,Graduate
86794,Dropped
86795,Dropped
86796,Dropped
86797,Dropped
86798,Graduate
86799,Graduate
86800,Dropped
86801,Graduate
86802,Graduate
86803,Dropped
86804,Graduate
86805,Dropped
86806,Dropped
86807,Enrolled
86808,Dropped
86809,Dropped
86810,Enrolled
86811,Dropped
86812,Enrolled
86813,Dropped
86814,Graduate
86815,Graduate
86816,Graduate
86817,Graduate
86818,Dropped
86819,Graduate
86820,Dropped
86821,Graduate
86822,Graduate
86823,Graduate
86824,Graduate
86825,Enrolled
86826,Graduate
86827,Dropped
86828,Graduate
86829,Dropped
86830,Graduate
86831,Graduate
86832,Graduate
86833,Dropped
86834,Enrolled
86835,Dropped
86836,Dropped
86837,Dropped
86838,Dropped
86839,Graduate
86840,Dropped
86841,Dropped
86842,Graduate
86843,Enrolled
86844,Graduate
86845,Dropped
86846,Graduate
86847,Graduate
86848,Graduate
86849,Graduate
86850,Dropped
86851,Graduate
86852,Enrolled
86853,Dropped
86854,Dropped
86855,Dropped
86856,Dropped
86857,Graduate
86858,Graduate
86859,Graduate
86860,Dropped
86861,Dropped
86862,Dropped
86863,Dropped
86864,Graduate
86865,Dropped
86866,Enrolled
86867,Enrolled
86868,Dropped
86869,Dropped
86870,Enrolled
86871,Enrolled
86872,Enrolled
86873,Graduate
86874,Graduate
86875,Enrolled
86876,Graduate
86877,Dropped
86878,Dropped
86879,Dropped
86880,Graduate
86881,Graduate
86882,Dropped
86883,Dropped
86884,Dropped
86885,Graduate
86886,Graduate
86887,Dropped
86888,Graduate
86889,Graduate
86890,Dropped
86891,Graduate
86892,Graduate
86893,Enrolled
86894,Dropped
86895,Graduate
86896,Dropped
86897,Dropped
86898,Graduate
86899,Graduate
86900,Dropped
86901,Dropped
86902,Dropped
86903,Graduate
86904,Dropped
86905,Dropped
86906,Graduate
86907,Enrolled
86908,Dropped
86909,Dropped
86910,Graduate
86911,Graduate
86912,Enrolled
86913,Dropped
86914,Dropped
86915,Graduate
86916,Graduate
86917,Graduate
86918,Graduate
86919,Dropped
86920,Graduate
86921,Dropped
86922,Graduate
86923,Dropped
86924,Dropped
86925,Graduate
86926,Graduate
86927,Graduate
86928,Graduate
86929,Dropped
86930,Dropped
86931,Graduate
86932,Dropped
86933,Enrolled
86934,Graduate
86935,Graduate
86936,Dropped
86937,Enrolled
86938,Graduate
86939,Graduate
86940,Dropped
86941,Graduate
86942,Graduate
86943,Dropped
86944,Graduate
86945,Enrolled
86946,Graduate
86947,Graduate
86948,Graduate
86949,Graduate
86950,Enrolled
86951,Dropped
86952,Dropped
86953,Graduate
86954,Dropped
86955,Enrolled
86956,Dropped
86957,Dropped
86958,Dropped
86959,Dropped
86960,Enrolled
86961,Graduate
86962,Graduate
86963,Dropped
86964,Graduate
86965,Graduate
86966,Enrolled
86967,Graduate
86968,Enrolled
86969,Dropped
86970,Graduate
86971,Dropped
86972,Graduate
86973,Dropped
86974,Dropped
86975,Dropped
86976,Graduate
86977,Graduate
86978,Graduate
86979,Dropped
86980,Graduate
86981,Graduate
86982,Graduate
86983,Dropped
86984,Dropped
86985,Enrolled
86986,Graduate
86987,Graduate
86988,Graduate
86989,Enrolled
86990,Graduate
86991,Graduate
86992,Dropped
86993,Graduate
86994,Graduate
86995,Graduate
86996,Enrolled
86997,Graduate
86998,Dropped
86999,Enrolled
87000,Dropped
87001,Graduate
87002,Enrolled
87003,Graduate
87004,Graduate
87005,Graduate
87006,Graduate
87007,Enrolled
87008,Dropped
87009,Graduate
87010,Dropped
87011,Graduate
87012,Graduate
87013,Dropped
87014,Graduate
87015,Dropped
87016,Graduate
87017,Graduate
87018,Dropped
87019,Graduate
87020,Dropped
87021,Enrolled
87022,Graduate
87023,Graduate
87024,Graduate
87025,Graduate
87026,Dropped
87027,Dropped
87028,Graduate
87029,Graduate
87030,Graduate
87031,Dropped
87032,Graduate
87033,Graduate
87034,Dropped
87035,Graduate
87036,Graduate
87037,Graduate
87038,Graduate
87039,Dropped
87040,Graduate
87041,Dropped
87042,Graduate
87043,Graduate
87044,Dropped
87045,Enrolled
87046,Dropped
87047,Graduate
87048,Graduate
87049,Dropped
87050,Graduate
87051,Enrolled
87052,Graduate
87053,Dropped
87054,Graduate
87055,Dropped
87056,Graduate
87057,Enrolled
87058,Dropped
87059,Graduate
87060,Dropped
87061,Dropped
87062,Graduate
87063,Graduate
87064,Enrolled
87065,Graduate
87066,Dropped
87067,Enrolled
87068,Dropped
87069,Dropped
87070,Dropped
87071,Graduate
87072,Dropped
87073,Dropped
87074,Dropped
87075,Graduate
87076,Graduate
87077,Graduate
87078,Graduate
87079,Enrolled
87080,Graduate
87081,Dropped
87082,Dropped
87083,Enrolled
87084,Graduate
87085,Graduate
87086,Graduate
87087,Graduate
87088,Graduate
87089,Graduate
87090,Graduate
87091,Enrolled
87092,Dropped
87093,Graduate
87094,Dropped
87095,Graduate
87096,Graduate
87097,Graduate
87098,Graduate
87099,Enrolled
87100,Dropped
87101,Graduate
87102,Dropped
87103,Dropped
87104,Dropped
87105,Graduate
87106,Enrolled
87107,Graduate
87108,Dropped
87109,Graduate
87110,Dropped
87111,Dropped
87112,Graduate
87113,Enrolled
87114,Dropped
87115,Graduate
87116,Dropped
87117,Graduate
87118,Graduate
87119,Graduate
87120,Graduate
87121,Dropped
87122,Enrolled
87123,Graduate
87124,Graduate
87125,Graduate
87126,Graduate
87127,Dropped
87128,Graduate
87129,Graduate
87130,Dropped
87131,Graduate
87132,Graduate
87133,Enrolled
87134,Dropped
